period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2018,SMT,USA-MT,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMT_8,Montana Natural Gas Number of Gas and Gas Condensate Wells (Count),5133,COUNT
2018,SMO,USA-MO,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMO_8,Missouri Natural Gas Number of Gas and Gas Condensate Wells (Count),5,COUNT
2018,SSD,USA-SD,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SSD_8,South Dakota Natural Gas Number of Gas and Gas Condensate Wells (Count),88,COUNT
2018,SLA,USA-LA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SLA_8,Louisiana Natural Gas Number of Gas and Gas Condensate Wells (Count),16153,COUNT
2018,SNY,NEW YORK,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNY_8,New York Natural Gas Number of Gas and Gas Condensate Wells (Count),7192,COUNT
2018,SNM,USA-NM,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SNM_8,New Mexico Natural Gas Number of Gas and Gas Condensate Wells (Count),39152,COUNT
2018,SMD,USA-MD,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SMD_8,Maryland Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2018,SFL,FLORIDA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NGM_EPG0_XDG_SFL_COUNT,Florida Natural Gas Number of Gas and Gas Condensate Wells (Count),35,COUNT
2018,SKS,USA-KS,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SKS_8,Kansas Natural Gas Number of Gas and Gas Condensate Wells (Count),18627,COUNT
2018,SIN,USA-IN,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SIN_8,Indiana Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2018,SAZ,USA-AZ,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SAZ_8,Arizona Natural Gas Number of Gas and Gas Condensate Wells (Count),,COUNT
2018,R3FM,NA,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_R3FM_8,Federal Offshore--Gulf of Mexico  Natural Gas Number of Gas and Gas Condensate Wells (Count),634,COUNT
2018,SWV,USA-WV,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SWV_8,West Virginia Natural Gas Number of Gas and Gas Condensate Wells (Count),47717,COUNT
2018,SUT,USA-UT,EPG0,Natural Gas,XDG,Number of Gas and Gas Condensate Wells,NA1170_SUT_8,Utah Natural Gas Number of Gas and Gas Condensate Wells (Count),7951,COUNT
