period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2023-11,SMI,USA-MI,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060MI2,Michigan Natural  Gas Underground Storage Withdrawals (MMcf),41448,MMCF
2023-11,R83,NA,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060832,East Region Natural  Gas Underground Storage Withdrawals (MMcf),84496,MMCF
2023-11,SAK,USA-AK,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,NGM_EPG0_SAW_SAK_MMCF,Alaska Natural  Gas Underground Storage Withdrawals (MMcf),2086,MMCF
2023-11,R86,NA,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060862,Mountain Region Natural  Gas Underground Storage Withdrawals (MMcf),13525,MMCF
2023-11,STN,USA-TN,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060TN2,Tennessee Natural  Gas Underground Storage Withdrawals (MMcf),10,MMCF
2023-11,SNM,USA-NM,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060NM2,New Mexico Natural  Gas Underground Storage Withdrawals (MMcf),589,MMCF
2023-11,SKS,USA-KS,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060KS2,Kansas Natural  Gas Underground Storage Withdrawals (MMcf),12323,MMCF
2023-11,SCA,CALIFORNIA,EPG0,Natural Gas,SAT,Total Underground Storage,N5030CA2,California Natural Gas Underground Storage Volume (MMcf),531008,MMCF
2023-11,STX,TEXAS,EPG0,Natural Gas,SAT,Total Underground Storage,N5030TX2,Texas Natural Gas Underground Storage Volume (MMcf),768350,MMCF
2023-11,SWY,USA-WY,EPG0,Natural Gas,SAT,Total Underground Storage,N5030WY2,Wyoming Natural Gas Underground Storage Volume (MMcf),136247,MMCF
2023-11,SMN,MINNESOTA,EPG0,Natural Gas,SAT,Total Underground Storage,N5030MN2,Minnesota Natural Gas Underground Storage Volume (MMcf),6980,MMCF
2023-11,SIL,USA-IL,EPG0,Natural Gas,SAT,Total Underground Storage,N5030IL2,Illinois Natural Gas Underground Storage Volume (MMcf),973339,MMCF
2023-11,SWA,WASHINGTON,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020WA2,Washington Natural Gas in Underground Storage (Working Gas) (MMcf),20516,MMCF
2023-11,SAR,USA-AR,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020AR2,Arkansas Natural Gas in Underground Storage (Working Gas) (MMcf),5211,MMCF
2023-11,SOK,USA-OK,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020OK2,Oklahoma Natural Gas in Underground Storage (Working Gas) (MMcf),165553,MMCF
2023-11,SNM,USA-NM,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020NM2,New Mexico Natural Gas in Underground Storage (Working Gas) (MMcf),38421,MMCF
2023-11,SLA,USA-LA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020LA2,Louisiana Natural Gas in Underground Storage (Working Gas) (MMcf),334746,MMCF
2023-11,R91,NA,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070912,Pacific Regions Natural Gas Underground Storage Net Withdrawals (MMcf),-7241,MMCF
2023-11,R86,NA,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070862,Mountain Regions Natural Gas Underground Storage Net Withdrawals (MMcf),5330,MMCF
2023-11,STX,TEXAS,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070TX2,Texas Natural Gas Underground Storage Net Withdrawals (MMcf),-11057,MMCF
2023-11,R85,NA,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070852,Midwest Regions Natural Gas Underground Storage Net Withdrawals (MMcf),20716,MMCF
2023-11,SKS,USA-KS,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070KS2,Kansas Natural Gas Underground Storage Net Withdrawals (MMcf),3751,MMCF
2023-11,SIA,USA-IA,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070IA2,Iowa Natural Gas Underground Storage Net Withdrawals (MMcf),-6298,MMCF
2023-11,STX,TEXAS,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050TX2,Texas Natural Gas Injections into Underground Storage (MMcf),52426,MMCF
2023-11,R83,NA,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050832,East Region Natural Gas Injections into Underground Storage (MMcf),28126,MMCF
2023-11,SWA,WASHINGTON,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050WA2,Washington Natural Gas Injections into Underground Storage (MMcf),3259,MMCF
2023-11,SNY,NEW YORK,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050NY2,New York Natural Gas Injections into Underground Storage (MMcf),2459,MMCF
2023-11,SMO,USA-MO,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050MO2,Missouri Natural Gas Injections into Underground Storage (MMcf),237,MMCF
2023-11,SOH,OHIO,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040OH2,Ohio Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),7027,MMCF
2023-11,SCO,COLORADO,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040CO2,Colorado Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),2246,MMCF
2023-11,R48,NA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,NGM_EPG0_SAH_R48_MMCF,Lower 48 States Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),239981,MMCF
2023-11,SWV,USA-WV,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040WV2,West Virginia Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),14996,MMCF
2023-11,SMI,USA-MI,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040MI2,Michigan Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),40865,MMCF
2023-11,SKS,USA-KS,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040KS2,Kansas Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),4552,MMCF
2023-11,NUS,U.S.,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010US2,U.S. Total Natural Gas in Underground Storage (Base Gas) (MMcf),4464040,MMCF
2023-11,SIN,USA-IN,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010IN2,Indiana Natural Gas in Underground Storage (Base Gas) (MMcf),81263,MMCF
2023-11,SAL,USA-AL,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010AL2,Alabama Natural Gas in Underground Storage (Base Gas) (MMcf),10450,MMCF
2023-11,SOK,USA-OK,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010OK2,Oklahoma Natural Gas in Underground Storage (Base Gas) (MMcf),169387,MMCF
2023-11,SWY,USA-WY,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010WY2,Wyoming Natural Gas in Underground Storage (Base Gas) (MMcf),82354,MMCF
2023-11,SAR,USA-AR,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010AR2,Arkansas Natural Gas in Underground Storage (Base Gas) (MMcf),13078,MMCF
2023-11,STX,TEXAS,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060TX2,Texas Natural  Gas Underground Storage Withdrawals (MMcf),41369,MMCF
2023-11,SMS,USA-MS,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060MS2,Mississippi Natural  Gas Underground Storage Withdrawals (MMcf),19444,MMCF
2023-11,SMD,USA-MD,EPG0,Natural Gas,SAW,Underground Storage Withdrawals,N5060MD2,Maryland Natural  Gas Underground Storage Withdrawals (MMcf),1644,MMCF
2023-11,SAR,USA-AR,EPG0,Natural Gas,SAT,Total Underground Storage,N5030AR2,Arkansas Natural Gas Underground Storage Volume (MMcf),18289,MMCF
2023-11,SMI,USA-MI,EPG0,Natural Gas,SAT,Total Underground Storage,N5030MI2,Michigan Natural Gas Underground Storage Volume (MMcf),1004129,MMCF
2023-11,SCO,COLORADO,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020CO2,Colorado Natural Gas in Underground Storage (Working Gas) (MMcf),61225,MMCF
2023-11,SVA,USA-VA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020VA2,Virginia Natural Gas in Underground Storage (Working Gas) (MMcf),4183,MMCF
2023-11,R85,NA,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020852,Midwest Region Natural Gas in Underground Storage (Working Gas)  (MMcf),1078245,MMCF
2023-11,SWV,USA-WV,EPG0,Natural Gas,SAO,Underground Storage Working Gas,N5020WV2,West Virginia Natural Gas in Underground Storage (Working Gas) (MMcf),210291,MMCF
2023-11,SMD,USA-MD,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070MD2,Maryland Natural Gas Underground Storage Net Withdrawals (MMcf),588,MMCF
2023-11,NUS,U.S.,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070US2,U.S. Natural Gas Underground Storage Net Withdrawals (MMcf),64986,MMCF
2023-11,SMS,USA-MS,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070MS2,Mississippi Natural Gas Underground Storage Net Withdrawals (MMcf),7539,MMCF
2023-11,SWY,USA-WY,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070WY2,Wyoming Natural Gas Underground Storage Net Withdrawals (MMcf),1118,MMCF
2023-11,SWV,USA-WV,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070WV2,West Virginia Natural Gas Underground Storage Net Withdrawals (MMcf),17454,MMCF
2023-11,SAK,USA-AK,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,NGM_EPG0_SAN_SAK_MMCF,Alaska Natural Gas Underground Storage Net Withdrawals (MMcf),1802,MMCF
2023-11,SOR,USA-OR,EPG0,Natural Gas,SAN,Underground Storage Net Withdrawals,N5070OR2,Oregon Natural Gas Underground Storage Net Withdrawals (MMcf),165,MMCF
2023-11,SCO,COLORADO,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050CO2,Colorado Natural Gas Injections into Underground Storage (MMcf),2983,MMCF
2023-11,SAR,USA-AR,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050AR2,Arkansas Natural Gas Injections into Underground Storage (MMcf),67,MMCF
2023-11,R84,NA,EPG0,Natural Gas,SAI,Underground Storage Injections,N5050842,South Central Region Natural Gas Injections into Underground Storage (MMcf),126782,MMCF
2023-11,SWA,WASHINGTON,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040WA4,Washington Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),6.3,%
2023-11,SMD,USA-MD,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040MD4,Maryland Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),4.6,%
2023-11,SNY,NEW YORK,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040NY2,New York Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),9053,MMCF
2023-11,R83,NA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040832,East Region Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),33909,MMCF
2023-11,R83,NA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040834,East Producing Region Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),4,%
2023-11,SPA,USA-PA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040PA2,Pennsylvania Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),2022,MMCF
2023-11,SMN,MINNESOTA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040MN4,Minnesota Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),-5.9,%
2023-11,SAL,USA-AL,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040AL2,Alabama Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),5140,MMCF
2023-11,SIA,USA-IA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040IA2,Iowa Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (MMcf),-221,MMCF
2023-11,SVA,USA-VA,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040VA4,Virginia Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),1.8,%
2023-11,SNY,NEW YORK,EPG0,Natural Gas,SAH,Underground Change in Working Gas,N5040NY4,New York Natural Gas in Underground Storage - Change in Working Gas from Same Month Previous Year (%),10,%
2023-11,SVA,USA-VA,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010VA2,Virginia Natural Gas in Underground Storage (Base Gas) (MMcf),4030,MMCF
2023-11,R91,NA,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010912,Pacific Region Natural Gas in Underground Storage (Base Gas) (MMcf),318912,MMCF
2023-11,SPA,USA-PA,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010PA2,Pennsylvania Natural Gas in Underground Storage (Base Gas) (MMcf),336779,MMCF
2023-11,SKY,USA-KY,EPG0,Natural Gas,SAB,Underground Storage Base Gas,N5010KY2,Kentucky Natural Gas in Underground Storage (Base Gas) (MMcf),111839,MMCF
