period,duoarea,area-name,product,product-name,process,process-name,series,series-description,value,units
2021,SAZ,USA-AZ,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SAZ_8,Arizona Natural Gas Number of Commercial Consumers - Transported (Count),388,COUNT
2021,SOH,OHIO,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_SOH_10,Ohio Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),56490,MCF
2021,SMS,USA-MS,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SMS_8,Mississippi Natural Gas Number of Industrial Consumers (Count),854,COUNT
2021,SNH,USA-NH,EPG0,Natural Gas,VP7,Average Annual Consumption per Industrial Consumer,NA1561_SNH_10,New Hampshire Natural Gas Average Annual Consumption per Industrial Consumer (Mcf),45869,MCF
2021,SRI,USA-RI,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SRI_8,Rhode Island Natural Gas Number of Commercial Consumers - Sales (Count),21768,COUNT
2021,SKS,USA-KS,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_SKS_8,Kansas Natural Gas Number of Industrial Consumers (Count),7509,COUNT
2021,NUS,U.S.,EPG0,Natural Gas,VN7,Number of Industrial Consumers,NA1561_NUS_8,U.S. Natural Gas Number of Industrial Consumers (Count),182207,COUNT
2021,SWY,USA-WY,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SWY_8,Wyoming Natural Gas Number of Commercial Consumers - Transported (Count),7487,COUNT
2021,SWV,USA-WV,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SWV_8,West Virginia Natural Gas Number of Commercial Consumers - Sales (Count),34545,COUNT
2021,SMO,USA-MO,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SMO_8,Missouri Natural Gas Number of Commercial Consumers - Sales (Count),114506,COUNT
2021,SOR,USA-OR,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SOR_8,Oregon Natural Gas Number of Commercial Consumers - Transported (Count),97,COUNT
2021,SVA,USA-VA,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SVA_8,Virginia Natural Gas Number of Commercial Consumers - Transported (Count),10677,COUNT
2021,SUT,USA-UT,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SUT_8,Utah Natural Gas Number of Commercial Consumers - Transported (Count),805,COUNT
2021,SNC,USA-NC,EPG0,Natural Gas,VNC,Number of Commercial Consumers - Transported,NA1539_SNC_8,North Carolina Natural Gas Number of Commercial Consumers - Transported (Count),98,COUNT
2021,SWY,USA-WY,EPG0,Natural Gas,VN6,Number of Commercial Consumers - Sales,NA1538_SWY_8,Wyoming Natural Gas Number of Commercial Consumers - Sales (Count),14271,COUNT
